Origin,CRSElapsedTime,AirTime,Distance,Year,IsWeekend,Season,CRSArr_TimeOfDay,CRSDep_TimeOfDay,dest_temperature_2m_mean,dest_wind_speed_10m_max,dest_wind_gusts_10m_max,dest_precipitation_sum,dest_rain_sum,dest_snowfall_sum,dest_precipitation_hours,dest_weather_code,dest_temperature_2m_range,origin_temperature_2m_mean,origin_wind_speed_10m_max,origin_wind_gusts_10m_max,origin_precipitation_sum,origin_rain_sum,origin_snowfall_sum,origin_precipitation_hours,origin_weather_code,origin_temperature_2m_range,airline_name,SinMonth,CosMonth,SinDay,CosDay
ATL,117.0,86.0,666.0,2024,0,Winter,Night,Night,-18.2,11.5,40.0,0.0,0.0,0.0,0.0,0,18.5,3.5,10.6,20.5,0.0,0.0,0.0,0.0,0,13.4,Delta Air Lines Inc.,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
IAH,206.0,177.0,1325.0,2025,0,Summer,Morning,Morning,10.7,11.0,32.8,1.5,1.5,0.0,6.0,51,11.200000000000001,31.0,13.7,31.7,0.0,0.0,0.0,0.0,3,12.100000000000001,United Air Lines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
DFW,186.0,147.0,1303.0,2024,0,Fall,Evening,Afternoon,-4.7,9.0,38.5,0.0,0.0,0.0,0.0,3,13.5,17.3,13.9,24.8,1.8,1.8,0.0,3.0,61,8.8,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
ATL,127.0,95.0,666.0,2022,0,Fall,Night,Night,-6.3,5.9,43.6,24.9,0.0,17.5,24.0,75,0.7999999999999998,17.1,10.8,24.8,0.0,0.0,0.0,0.0,3,15.2,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
STL,122.0,97.0,814.0,2022,1,Winter,Morning,Morning,-15.3,9.2,29.2,0.0,0.0,0.0,0.0,3,14.5,-4.2,23.2,43.9,0.9,0.3,0.42,6.0,71,8.3,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
CLT,102.0,61.0,449.0,2020,0,Spring,Afternoon,Afternoon,0.3,8.0,31.0,0.0,0.0,0.0,0.0,3,7.6,14.4,25.9,52.9,0.0,0.0,0.0,0.0,1,9.1,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.0,1.0
DEN,210.0,180.0,1558.0,2022,0,Spring,Evening,Afternoon,-2.9,10.1,30.6,5.2,3.6,1.12,13.0,73,11.7,8.3,20.1,43.9,1.0,1.0,0.0,6.0,51,9.1,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
IND,110.0,81.0,588.0,2022,1,Summer,Morning,Morning,6.9,12.6,54.7,0.3,0.3,0.0,2.0,51,12.5,22.2,15.4,40.3,6.8,6.8,0.0,12.0,63,9.0,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
TYS,109.0,71.0,554.0,2020,1,Winter,Morning,Morning,-18.0,8.7,25.9,0.0,0.0,0.0,0.0,2,13.999999999999998,5.6,13.7,35.3,1.5,1.5,0.0,10.0,51,5.1,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
MCO,140.0,116.0,861.0,2021,0,Spring,Morning,Morning,4.0,9.4,43.2,0.0,0.0,0.0,0.0,1,12.7,27.2,16.1,38.2,0.7,0.7,0.0,5.0,51,11.299999999999997,Spirit Air Lines,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
MIA,167.0,129.0,1013.0,2024,1,Winter,Evening,Afternoon,-9.3,8.9,35.3,0.0,0.0,0.0,0.0,3,12.399999999999999,20.3,19.6,36.0,4.0,4.0,0.0,9.0,61,5.599999999999998,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
MCO,140.0,113.0,861.0,2023,1,Fall,Evening,Evening,5.8,15.3,59.8,0.0,0.0,0.0,0.0,2,11.0,26.0,12.5,41.0,13.2,13.2,0.0,12.0,63,7.300000000000001,Southwest Airlines Co.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
ATL,124.0,86.0,666.0,2025,0,Winter,Afternoon,Morning,-17.4,8.8,28.1,1.1,0.0,0.77,5.0,73,15.1,2.6,22.4,50.0,0.0,0.0,0.0,0.0,3,9.1,Frontier Airlines Inc.,0.8660254037844386,0.5000000000000001,0.0,1.0
RSW,163.0,136.0,993.0,2023,1,Fall,Night,Night,6.2,10.5,34.9,1.3,1.3,0.0,5.0,53,10.799999999999999,27.5,21.2,41.0,0.0,0.0,0.0,0.0,3,9.899999999999999,Frontier Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
MCO,141.0,116.0,861.0,2021,0,Spring,Night,Evening,-11.0,7.6,29.5,0.0,0.0,0.0,0.0,0,10.899999999999999,23.7,25.1,51.5,0.0,0.0,0.0,0.0,3,15.600000000000001,Spirit Air Lines,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
MCO,151.0,118.0,861.0,2024,0,Winter,Evening,Afternoon,-20.4,12.1,40.7,0.0,0.0,0.0,0.0,1,20.1,11.2,15.0,34.2,0.0,0.0,0.0,0.0,1,9.200000000000001,Frontier Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
CLE,90.0,53.0,363.0,2024,0,Fall,Morning,Morning,-0.9,9.4,34.6,0.2,0.2,0.0,2.0,51,8.600000000000001,10.5,34.3,67.0,5.8,5.8,0.0,16.0,55,5.4,Republic Airline,-0.8660254037844386,0.5000000000000001,0.0,1.0
ATL,129.0,103.0,666.0,2023,0,Summer,Night,Evening,5.2,16.3,76.3,0.0,0.0,0.0,0.0,1,10.5,27.6,10.8,39.2,2.9,2.9,0.0,3.0,63,11.599999999999998,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SLC,258.0,231.0,1927.0,2021,1,Summer,Afternoon,Morning,6.9,6.5,38.5,1.6,1.6,0.0,4.0,55,10.100000000000001,26.4,28.7,53.3,0.0,0.0,0.0,0.0,1,15.700000000000003,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
PHX,292.0,247.0,2075.0,2021,0,Summer,Evening,Morning,8.9,10.0,39.6,1.5,1.5,0.0,5.0,53,9.1,33.9,18.4,39.6,0.0,0.0,0.0,0.0,2,11.100000000000001,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
BTV,87.0,60.0,335.0,2022,0,Summer,Afternoon,Afternoon,5.3,7.8,30.6,1.4,1.4,0.0,6.0,53,11.6,20.7,28.2,61.6,0.2,0.2,0.0,1.0,51,10.399999999999999,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
IAH,200.0,155.0,1325.0,2023,0,Fall,Morning,Morning,-2.2,11.1,38.9,4.1,0.0,2.87,11.0,75,7.3999999999999995,22.6,15.8,28.4,2.6,2.6,0.0,7.0,55,9.400000000000002,Spirit Air Lines,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
FLL,155.0,126.0,992.0,2020,0,Winter,Morning,Morning,-18.4,8.8,33.1,0.0,0.0,0.0,0.0,1,9.499999999999998,23.7,29.2,53.6,2.6,2.6,0.0,13.0,51,5.0,Spirit Air Lines,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
LAX,303.0,283.0,2402.0,2022,1,Spring,Afternoon,Morning,-3.0,8.0,65.2,1.3,0.0,0.91,4.0,73,7.0,14.8,27.6,45.7,0.0,0.0,0.0,0.0,0,13.499999999999998,American Airlines Inc.,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
RSW,165.0,134.0,993.0,2020,0,Spring,Evening,Afternoon,-2.2,7.9,44.3,0.0,0.0,0.0,0.0,3,10.2,25.0,14.8,40.7,6.5,6.5,0.0,8.0,63,6.799999999999997,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.0,1.0
OAK,323.0,306.0,2511.0,2022,0,Summer,Night,Afternoon,5.3,9.4,34.9,6.2,6.2,0.0,10.0,63,7.0,16.8,18.3,42.8,0.0,0.0,0.0,0.0,3,6.4,Spirit Air Lines,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
LAX,312.0,282.0,2402.0,2024,1,Fall,Morning,Night,-2.1,10.0,34.2,2.3,0.4,1.33,14.0,73,5.699999999999999,19.3,22.9,39.6,0.0,0.0,0.0,0.0,3,7.200000000000003,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
SEA,310.0,264.0,2378.0,2022,0,Spring,Evening,Afternoon,0.4,7.2,30.6,0.0,0.0,0.0,0.0,3,14.7,6.2,31.6,60.1,6.4,6.4,0.0,16.0,61,7.4,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
MSY,163.0,123.0,1089.0,2023,0,Winter,Afternoon,Afternoon,-14.8,8.0,36.4,0.0,0.0,0.0,0.0,3,8.600000000000001,22.3,39.1,69.8,0.0,0.0,0.0,0.0,3,7.100000000000001,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
IND,119.0,82.0,588.0,2021,1,Winter,Morning,Morning,-18.9,8.0,24.1,0.0,0.0,0.0,0.0,0,8.799999999999999,-1.3,23.6,45.4,1.4,0.6,0.56,8.0,73,6.2,Republic Airline,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
MSN,125.0,103.0,764.0,2022,1,Fall,Evening,Afternoon,-10.9,12.5,90.4,0.0,0.0,0.0,0.0,3,10.3,4.7,21.1,39.6,0.0,0.0,0.0,0.0,3,7.500000000000001,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
DTW,95.0,69.0,453.0,2020,0,Winter,Afternoon,Afternoon,-20.3,7.3,31.7,0.2,0.0,0.14,2.0,71,9.0,2.3,29.0,61.2,3.1,3.1,0.0,6.0,53,8.1,Endeavor Air Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
MHT,97.0,69.0,289.0,2021,0,Winter,Evening,Evening,-15.9,11.1,32.0,0.0,0.0,0.0,0.0,0,14.600000000000001,-0.4,10.0,23.0,1.1,0.0,0.77,6.0,73,7.1,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.0,1.0
ORD,114.0,88.0,678.0,2020,1,Summer,Afternoon,Morning,3.2,12.8,72.7,0.0,0.0,0.0,0.0,3,8.2,20.4,17.6,38.9,0.0,0.0,0.0,0.0,3,11.2,Republic Airline,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
LAX,309.0,283.0,2402.0,2024,0,Spring,Evening,Morning,8.0,9.2,30.6,0.0,0.0,0.0,0.0,3,14.8,15.1,25.6,42.8,0.0,0.0,0.0,0.0,3,3.799999999999999,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
LAS,282.0,234.0,2176.0,2024,1,Spring,Afternoon,Morning,0.3,11.6,40.3,2.3,0.7,1.12,5.0,75,16.7,18.8,38.9,68.0,0.0,0.0,0.0,0.0,3,14.9,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
FLL,156.0,138.0,992.0,2021,0,Winter,Night,Night,-18.1,8.0,25.9,0.2,0.0,0.14,2.0,71,14.099999999999998,18.5,17.1,32.4,0.0,0.0,0.0,0.0,2,10.7,JetBlue Airways,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
BOS,95.0,64.0,280.0,2023,0,Winter,Morning,Morning,-9.9,12.7,60.5,0.0,0.0,0.0,0.0,2,10.0,7.3,22.1,39.2,6.4,6.4,0.0,10.0,55,6.800000000000001,Frontier Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
SJU,252.0,211.0,1576.0,2022,1,Fall,Night,Night,-17.4,9.1,32.0,0.0,0.0,0.0,0.0,3,12.899999999999999,26.5,15.7,36.4,1.2,1.2,0.0,10.0,51,3.900000000000002,Spirit Air Lines,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
SRQ,162.0,129.0,957.0,2023,0,Summer,Evening,Afternoon,5.1,11.6,38.5,2.9,2.9,0.0,15.0,51,7.1000000000000005,28.0,19.7,35.6,17.7,17.7,0.0,16.0,63,3.0,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
MIA,174.0,133.0,1013.0,2021,0,Fall,Afternoon,Afternoon,9.2,10.1,39.6,0.0,0.0,0.0,0.0,3,10.0,27.4,14.8,30.6,2.1,2.1,0.0,5.0,55,8.3,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
DEN,209.0,176.0,1558.0,2021,0,Fall,Night,Evening,-13.8,8.8,34.9,0.0,0.0,0.0,0.0,0,17.3,2.7,10.3,21.6,2.1,2.1,0.0,8.0,53,7.0,United Air Lines Inc.,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
MCO,157.0,127.0,861.0,2024,0,Spring,Afternoon,Afternoon,0.0,10.5,47.2,0.0,0.0,0.0,0.0,3,10.7,22.0,20.9,41.8,0.0,0.0,0.0,0.0,3,14.0,Frontier Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
MDW,120.0,103.0,668.0,2023,0,Summer,Afternoon,Afternoon,5.1,11.6,38.5,2.9,2.9,0.0,15.0,51,7.1000000000000005,21.7,28.0,49.3,17.1,17.1,0.0,8.0,65,7.0,Southwest Airlines Co.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
PNS,154.0,133.0,935.0,2023,0,Spring,Evening,Afternoon,3.7,10.2,59.4,0.4,0.4,0.0,3.0,51,8.9,23.4,22.5,50.4,5.0,5.0,0.0,13.0,63,6.300000000000001,PSA Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
ORD,115.0,90.0,678.0,2022,1,Fall,Evening,Evening,-6.3,9.1,32.0,0.0,0.0,0.0,0.0,2,14.600000000000001,18.5,24.2,45.0,0.0,0.0,0.0,0.0,3,10.7,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
BNA,120.0,89.0,675.0,2023,0,Fall,Afternoon,Morning,-2.5,8.8,30.6,0.0,0.0,0.0,0.0,3,11.2,11.9,17.7,36.4,10.4,10.4,0.0,15.0,63,16.2,Southwest Airlines Co.,-0.8660254037844386,0.5000000000000001,0.0,1.0
LAS,282.0,248.0,2176.0,2023,0,Spring,Morning,Night,-7.0,8.4,27.4,0.3,0.0,0.21,3.0,71,14.100000000000001,22.1,30.0,46.8,0.0,0.0,0.0,0.0,3,15.100000000000001,Spirit Air Lines,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
LAX,308.0,272.0,2402.0,2025,0,Spring,Night,Afternoon,4.9,10.7,34.6,0.0,0.0,0.0,0.0,1,11.3,15.6,18.9,47.2,0.0,0.0,0.0,0.0,3,5.800000000000001,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
DEN,209.0,172.0,1558.0,2022,0,Fall,Afternoon,Morning,-10.9,10.8,47.5,1.9,0.0,1.33,7.0,75,14.899999999999999,8.6,17.4,29.5,0.0,0.0,0.0,0.0,3,9.100000000000001,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
MIA,168.0,132.0,1013.0,2023,0,Winter,Evening,Afternoon,-25.2,8.8,30.2,0.0,0.0,0.0,0.0,0,13.0,16.1,15.7,31.7,0.0,0.0,0.0,0.0,1,13.299999999999999,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
FLL,175.0,135.0,992.0,2020,1,Winter,Afternoon,Morning,-10.3,7.5,31.7,1.0,0.0,0.7,8.0,71,7.600000000000001,14.6,19.8,39.6,0.0,0.0,0.0,0.0,3,11.899999999999999,Southwest Airlines Co.,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
ATL,121.0,92.0,666.0,2025,0,Summer,Evening,Afternoon,5.4,9.2,40.0,3.7,3.6,0.07,5.0,71,12.600000000000001,26.0,11.6,33.5,0.4,0.4,0.0,2.0,51,9.700000000000003,Delta Air Lines Inc.,1.2246467991473532e-16,-1.0,0.0,1.0
AVL,113.0,75.0,504.0,2022,0,Summer,Evening,Evening,8.0,12.3,49.3,6.6,5.4,0.84,5.0,75,10.9,23.2,18.1,40.7,1.6,1.6,0.0,2.0,55,11.399999999999999,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945
PBI,157.0,124.0,951.0,2023,0,Spring,Evening,Evening,-3.5,7.9,31.3,0.0,0.0,0.0,0.0,3,12.3,23.6,24.0,41.8,12.1,12.1,0.0,10.0,63,6.0,American Airlines Inc.,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
MCO,155.0,110.0,861.0,2024,0,Fall,Afternoon,Morning,1.1,14.3,52.9,1.2,0.6,0.42,4.0,73,9.6,25.3,11.0,27.4,49.0,49.0,0.0,14.0,65,6.700000000000003,Frontier Airlines Inc.,-1.0,-1.8369701987210297e-16,0.0,1.0
CLT,97.0,71.0,449.0,2023,0,Spring,Morning,Morning,-3.4,11.7,77.0,3.9,0.0,2.8,11.0,73,5.8,14.9,11.8,15.5,0.0,0.0,0.0,0.0,0,17.4,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.39435585511331855,0.9189578116202306
MCO,150.0,129.0,861.0,2025,0,Spring,Evening,Afternoon,-14.9,7.8,21.6,0.0,0.0,0.0,0.0,3,12.8,16.6,17.5,37.4,0.0,0.0,0.0,0.0,0,13.900000000000002,Southwest Airlines Co.,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
OMA,166.0,140.0,1088.0,2020,0,Spring,Morning,Morning,-3.2,8.9,38.9,1.0,0.0,0.7,4.0,73,12.4,17.4,21.2,38.5,0.0,0.0,0.0,0.0,1,14.0,PSA Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
MDW,115.0,81.0,668.0,2020,1,Winter,Afternoon,Morning,-17.6,9.6,34.2,0.0,0.0,0.0,0.0,3,10.8,3.0,24.8,42.8,0.0,0.0,0.0,0.0,3,8.799999999999999,Southwest Airlines Co.,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
PWM,91.0,71.0,364.0,2023,0,Fall,Afternoon,Afternoon,-0.8,9.8,33.8,3.2,0.1,2.17,8.0,73,9.5,16.4,12.0,29.9,0.2,0.2,0.0,2.0,51,4.6,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
ORD,120.0,88.0,678.0,2020,0,Winter,Morning,Morning,-15.2,8.5,30.6,0.0,0.0,0.0,0.0,3,13.3,-2.1,18.9,42.5,1.0,0.0,0.7,6.0,73,2.0,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
RDU,88.0,60.0,337.0,2024,0,Spring,Afternoon,Morning,0.3,9.6,32.0,0.0,0.0,0.0,0.0,3,13.7,17.6,29.2,63.0,2.4,2.4,0.0,4.0,53,6.699999999999999,PSA Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
PBI,157.0,126.0,951.0,2024,0,Fall,Morning,Morning,-6.4,8.4,27.4,0.0,0.0,0.0,0.0,2,12.3,25.8,32.9,54.0,0.5,0.5,0.0,2.0,51,2.8000000000000007,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
BHM,139.0,97.0,772.0,2024,0,Summer,Morning,Morning,6.0,8.5,30.2,3.2,3.2,0.0,9.0,61,11.1,23.4,8.9,22.7,16.0,16.0,0.0,18.0,63,3.8000000000000007,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
AGS,112.0,81.0,583.0,2023,0,Spring,Evening,Evening,-4.0,7.7,45.4,0.0,0.0,0.0,0.0,3,9.8,22.1,23.3,45.0,11.5,11.5,0.0,7.0,65,9.2,PSA Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
CLE,89.0,56.0,363.0,2021,0,Spring,Afternoon,Afternoon,-14.6,9.5,31.7,0.0,0.0,0.0,0.0,1,12.399999999999999,4.4,33.9,69.5,3.3,3.3,0.0,3.0,61,12.7,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.0,1.0
PWM,94.0,62.0,364.0,2022,1,Summer,Morning,Morning,2.4,8.6,32.8,0.6,0.6,0.0,2.0,53,10.1,19.6,10.1,26.3,1.4,1.4,0.0,9.0,51,5.899999999999999,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
RSW,166.0,122.0,993.0,2022,0,Spring,Night,Evening,-9.4,11.2,71.3,6.8,0.1,4.69,9.0,75,8.7,24.6,28.2,58.7,11.9,11.9,0.0,12.0,63,4.600000000000001,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
LAX,316.0,291.0,2402.0,2023,0,Summer,Night,Afternoon,0.8,6.9,28.4,5.7,5.7,0.0,14.0,55,7.0,16.4,23.6,39.2,0.2,0.2,0.0,2.0,51,3.0999999999999996,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
DTW,102.0,77.0,453.0,2024,1,Fall,Morning,Morning,1.3,20.8,93.6,0.0,0.0,0.0,0.0,3,11.2,13.8,21.2,45.7,0.0,0.0,0.0,0.0,3,8.099999999999998,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
DTW,101.0,63.0,453.0,2023,0,Winter,Morning,Morning,-18.6,8.0,41.4,0.0,0.0,0.0,0.0,3,12.8,5.6,10.4,18.7,0.0,0.0,0.0,0.0,3,7.1000000000000005,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.0,1.0
PHX,267.0,274.0,2075.0,2021,0,Fall,Afternoon,Morning,-12.0,11.2,44.3,1.9,0.0,1.33,9.0,73,18.7,23.9,18.1,33.1,0.0,0.0,0.0,0.0,0,17.6,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
ATL,124.0,97.0,666.0,2022,0,Spring,Evening,Afternoon,3.9,10.2,41.8,0.5,0.4,0.07,2.0,71,12.3,22.8,21.2,43.6,0.2,0.2,0.0,2.0,51,12.299999999999997,Republic Airline,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
ORD,117.0,103.0,678.0,2023,0,Fall,Morning,Morning,-3.2,6.1,25.2,13.5,0.0,9.45,21.0,75,1.6,17.3,12.1,25.6,0.2,0.2,0.0,2.0,51,10.0,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
MSP,152.0,117.0,980.0,2022,0,Spring,Afternoon,Morning,-12.1,7.0,25.9,0.0,0.0,0.0,0.0,3,9.900000000000002,0.4,13.1,23.8,0.0,0.0,0.0,0.0,3,3.8,Delta Air Lines Inc.,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
CLT,103.0,68.0,449.0,2024,1,Fall,Evening,Evening,1.1,7.9,27.7,5.4,4.7,0.49,20.0,73,5.300000000000001,22.9,25.8,54.4,1.1,1.1,0.0,6.0,51,8.600000000000001,Frontier Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
PHX,269.0,231.0,2075.0,2024,0,Spring,Morning,Night,6.7,12.7,40.0,0.9,0.9,0.0,5.0,51,13.3,27.1,19.5,34.9,0.0,0.0,0.0,0.0,0,17.7,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
MCI,156.0,140.0,1038.0,2020,0,Fall,Evening,Afternoon,-3.9,7.2,30.6,4.0,0.0,2.8,8.0,73,9.200000000000001,22.3,22.6,46.1,0.0,0.0,0.0,0.0,1,10.8,Republic Airline,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
BNA,120.0,87.0,675.0,2020,0,Winter,Evening,Afternoon,-15.0,7.1,35.3,0.0,0.0,0.0,0.0,3,9.299999999999999,12.0,19.1,36.7,29.7,29.7,0.0,24.0,63,4.600000000000001,Southwest Airlines Co.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
PHX,262.0,247.0,2075.0,2021,0,Fall,Night,Afternoon,-15.2,9.3,34.9,0.0,0.0,0.0,0.0,3,13.400000000000002,22.1,18.6,32.4,0.0,0.0,0.0,0.0,0,16.1,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
DFW,192.0,152.0,1303.0,2021,1,Fall,Evening,Afternoon,4.5,9.5,35.6,0.0,0.0,0.0,0.0,0,10.100000000000001,25.1,15.7,30.6,0.0,0.0,0.0,0.0,2,13.2,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
JAX,134.0,100.0,742.0,2022,0,Summer,Afternoon,Morning,8.5,6.9,35.3,6.8,6.8,0.0,13.0,63,5.199999999999999,25.7,12.1,28.4,0.0,0.0,0.0,0.0,3,14.299999999999997,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ORD,110.0,93.0,678.0,2021,1,Winter,Morning,Morning,-15.2,8.0,26.6,0.0,0.0,0.0,0.0,3,9.299999999999999,7.0,39.6,73.4,16.1,15.8,0.21,15.0,71,13.299999999999999,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
MCO,150.0,121.0,861.0,2025,1,Winter,Evening,Afternoon,-16.9,7.2,19.4,0.0,0.0,0.0,0.0,3,12.200000000000001,13.9,14.1,28.1,0.0,0.0,0.0,0.0,3,12.499999999999998,Southwest Airlines Co.,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
ORF,67.0,39.0,212.0,2024,0,Summer,Morning,Morning,11.1,10.1,34.9,0.5,0.5,0.0,3.0,51,10.1,23.7,14.7,26.6,0.0,0.0,0.0,0.0,3,9.7,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.72479278722912,0.6889669190756866
ATL,123.0,100.0,666.0,2022,0,Spring,Afternoon,Morning,3.9,10.2,41.8,0.5,0.4,0.07,2.0,71,12.3,22.8,21.2,43.6,0.2,0.2,0.0,2.0,51,12.299999999999997,Republic Airline,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
LAX,305.0,285.0,2402.0,2021,1,Fall,Afternoon,Morning,-14.5,11.5,55.1,0.0,0.0,0.0,0.0,3,19.5,16.2,15.5,28.4,0.0,0.0,0.0,0.0,3,6.0,Spirit Air Lines,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
ATL,117.0,90.0,666.0,2024,0,Summer,Evening,Evening,5.4,9.7,34.6,4.2,4.2,0.0,6.0,63,8.299999999999999,24.1,19.6,38.5,0.0,0.0,0.0,0.0,3,9.099999999999998,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
MCO,148.0,121.0,861.0,2020,0,Winter,Afternoon,Morning,-6.7,9.7,47.9,0.0,0.0,0.0,0.0,3,13.1,14.0,22.7,59.4,5.1,5.1,0.0,6.0,61,7.500000000000002,Spirit Air Lines,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
